ID   , holiday                  , temp   , rain_1h, snow_1h, clouds_all, weather_main, Rush Hour, traffic_volume
 4595,                          , 267.88 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           6780
 3933,                          , 263.9  ,    0.0 ,    0.0 ,          1, Fog         ,         0,            296
17189,                          , 299.88 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           6093
23018,                          , 285.93 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            826
38405,                          , 274.15 ,    0.0 ,    0.0 ,         90, Fog         ,         0,           5644
 4277,                          , 270.54 ,    0.0 ,    0.0 ,         75, Snow        ,         1,           4628
31980,                          , 276.55 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           3448
32324,                          , 281.21 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           5958
45214,                          , 291.02 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            364
25423,                          , 296.38 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            529
11798,                          , 251.64 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            738
31390,                          , 272.65 ,    0.0 ,    0.0 ,         90, Haze        ,         0,            619
13174,                          , 262.99 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4278
 9970,                          , 267.32 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            335
  769,                          , 278.47 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5125
15827,                          , 301.0  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           6608
46755,                          , 300.66 ,    0.0 ,    0.0 ,         75, Thunderstorm,         0,           5729
34815,                          , 285.68 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            445
19668,                          , 280.01 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4722
44475,                          , 294.42 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5723
  903,                          , 275.67 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           1299
 9480,                          , 284.52 ,    0.25,    0.0 ,         92, Mist        ,         0,           4773
 3534,                          , 273.47 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           2782
 8648,                          , 303.45 ,    0.0 ,    0.0 ,         56, Clouds      ,         0,           4723
21228,                          , 264.01 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           3036
11960,                          , 261.26 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3567
35636,                          , 296.72 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           2792
 4787,                          , 278.33 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2792
11065,                          , 256.66 ,    0.0 ,    0.0 ,         64, Clouds      ,         1,            930
 1318,                          , 282.26 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            346
46155,                          , 295.81 ,    0.0 ,    0.0 ,         75, Rain        ,         0,           4799
 4878,                          , 275.84 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            262
 9684,                          , 268.21 ,    0.0 ,    0.0 ,         64, Fog         ,         0,           5930
16567,                          , 291.01 ,    0.0 ,    0.0 ,         40, Rain        ,         1,           4457
41637,                          , 267.65 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           3682
45188,                          , 294.09 ,    0.0 ,    0.0 ,          1, Rain        ,         0,            462
19748,                          , 274.3  ,    0.0 ,    0.0 ,         90, Haze        ,         0,           4821
17445,                          , 291.66 ,    0.6 ,    0.0 ,          1, Rain        ,         0,            277
 4844,                          , 274.93 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           1135
19114,                          , 289.61 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4963
36665,                          , 291.35 ,    0.0 ,    0.0 ,         75, Rain        ,         0,           2810
34064,                          , 293.71 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           2873
34578,                          , 295.28 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4563
46433,                          , 296.15 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4300
38520,                          , 273.22 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5201
16649,                          , 302.23 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3566
11399,                          , 269.34 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            261
33923,                          , 280.09 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2791
16609,                          , 292.68 ,    0.78,    0.0 ,         90, Rain        ,         1,           6092
 7515,                          , 296.63 ,    0.0 ,    0.0 ,         76, Rain        ,         1,           6773
16045,                          , 294.11 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3481
39167,                          , 267.48 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5165
 8221,                          , 289.48 ,    9.53,    0.0 ,         90, Thunderstorm,         0,            852
 8264,                          , 291.34 ,   13.21,    0.0 ,         68, Mist        ,         0,           3089
34502,                          , 299.75 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4984
43834,                          , 300.44 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4580
 3915,                          , 274.19 ,    0.0 ,    0.0 ,         90, Haze        ,         0,           4821
 8730,                          , 304.5  ,    0.0 ,    0.0 ,          0, Clear       ,         0,           6172
 2982,                          , 268.8  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3090
37172,                          , 293.14 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5776
44985,                          , 303.86 ,    0.0 ,    0.0 ,         75, Thunderstorm,         1,           5165
28572,                          , 280.15 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            240
 3657,                          , 260.95 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           3963
38046,                          , 281.0  ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,            904
20946,                          , 272.37 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1450
19742,                          , 272.44 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           3494
35969,                          , 297.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4512
27207,                          , 270.365,    0.0 ,    0.0 ,          0, Clear       ,         0,           1579
25159,                          , 294.82 ,    0.0 ,    0.0 ,          1, Mist        ,         0,              5
 7713,                          , 295.14 ,    0.0 ,    0.0 ,          0, Clear       ,         1,           6200
 2953,                          , 261.78 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           5627
19302,                          , 279.73 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            891
14067,                          , 290.576,    0.0 ,    0.0 ,         88, Clouds      ,         0,           6143
40408,                          , 263.65 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            260
10078,                          , 263.43 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4975
31857,                          , 272.22 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2075
26296,                          , 289.07 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            411
 5475,                          , 273.06 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4675
 1975,                          , 276.46 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5622
37535,                          , 284.51 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           6434
24474,                          , 300.91 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4403
41220,                          , 262.44 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           2454
21861,                          , 275.22 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            887
22006,                          , 271.51 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5018
10549,                          , 254.8  ,    0.0 ,    0.0 ,         40, Snow        ,         0,           4143
10878,                          , 259.77 ,    0.0 ,    0.0 ,         64, Snow        ,         0,           1002
46370,                          , 294.68 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4569
27440,                          , 279.525,    0.0 ,    0.0 ,          0, Clear       ,         1,           6330
27081,                          , 288.53 ,    0.0 ,    0.0 ,         12, Clouds      ,         0,            713
45972,                          , 295.28 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           4677
 3584,                          , 269.58 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           2896
12593,                          , 259.89 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1616
10156,                          , 262.22 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           1111
33252,                          , 276.95 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           4535
25876,                          , 290.51 ,    0.0 ,    0.0 ,         76, Rain        ,         0,           4788
 1607,                          , 274.38 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           5161
44639,                          , 291.35 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           2905
21888,                          , 273.08 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2577
13570,                          , 279.87 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           1391
44028,                          , 289.23 ,    0.0 ,    0.0 ,          1, Rain        ,         0,           4283
35572,                          , 293.55 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           1996
44723,                          , 289.35 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           6083
 9269,                          , 286.82 ,    1.02,    0.0 ,         92, Mist        ,         0,           1845
 5435,                          , 276.33 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           6519
38886,                          , 269.65 ,    0.0 ,    0.0 ,         75, Mist        ,         1,           6505
28895,                          , 265.62 ,    0.0 ,    0.0 ,         40, Snow        ,         0,           4633
26165,                          , 293.49 ,    6.1 ,    0.0 ,         75, Rain        ,         0,            543
22169,                          , 278.22 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           2998
16450,                          , 297.53 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3204
27623,                          , 274.788,    0.0 ,    0.0 ,         20, Clouds      ,         1,           6170
44030,                          , 288.93 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           4148
12291,                          , 263.65 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3918
43610,                          , 283.8  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2171
43540,                          , 281.35 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            530
17317,                          , 299.71 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5382
33093,                          , 276.95 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           4631
29098,                          , 255.71 ,    0.0 ,    0.0 ,          1, Snow        ,         0,           4643
42451,                          , 276.22 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4712
39605,                          , 271.15 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           6150
22960,                          , 288.44 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4514
 2099,                          , 274.52 ,    0.0 ,    0.0 ,         90, Fog         ,         1,           2597
30686,                          , 261.58 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4423
47194,                          , 286.01 ,    0.25,    0.0 ,         40, Rain        ,         1,           5421
19657,                          , 279.86 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5399
22424,                          , 280.16 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,            418
44064,                          , 288.58 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            366
31724,                          , 269.58 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           6366
 8890,                          , 301.5  ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5471
 1019,                          , 276.52 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           2790
 3148,                          , 260.08 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           6256
10861,                          , 263.83 ,    0.0 ,    0.0 ,         64, Snow        ,         0,            323
46238,                          , 297.09 ,    0.0 ,    0.0 ,         90, Thunderstorm,         1,           3247
 8645,                          , 299.9  ,    0.0 ,    0.0 ,         36, Clouds      ,         0,           4290
31263,                          , 269.69 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           5678
14824,                          , 291.7  ,    0.41,    0.0 ,         36, Rain        ,         0,           1122
25903,                          , 295.55 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4240
 9442,                          , 283.21 ,    0.0 ,    0.0 ,         76, Clouds      ,         0,           5463
25924,                          , 299.48 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4494
15400,                          , 293.11 ,    0.3 ,    0.0 ,         88, Thunderstorm,         1,           6069
43341,                          , 268.79 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            706
14377,                          , 285.06 ,    0.0 ,    0.0 ,         48, Clouds      ,         1,           6185
13190,                          , 261.51 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            240
18122,                          , 289.6  ,    4.04,    0.0 ,         90, Rain        ,         0,           1047
10096,                          , 259.88 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            463
40586,                          , 253.75 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           2690
45489,                          , 294.72 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           3404
12735,                          , 270.53 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            315
42844,                          , 270.93 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4397
18684,                          , 276.89 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3021
18277,                          , 298.32 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4908
31330,                          , 270.89 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            576
13058,                          , 279.01 ,    0.64,    0.0 ,         20, Rain        ,         0,           5656
35923,                          , 286.35 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           6060
17196,                          , 293.08 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2255
 7891,                          , 293.74 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           1952
41520,                          , 271.01 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5488
 6918,                          , 295.1  ,    0.38,    0.0 ,         36, Rain        ,         0,           5050
33944,                          , 283.6  ,    0.0 ,    0.0 ,          1, Rain        ,         0,            446
20967,                          , 272.08 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           4412
14957,                          , 292.3  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2452
22686,                          , 279.31 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            935
18738,                          , 284.13 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3596
28879,                          , 267.89 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           4520
 6691,                          , 289.54 ,    0.25,    0.0 ,         92, Rain        ,         0,           5093
10103,                          , 271.15 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           3731
44680,                          , 298.43 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4873
10071,                          , 259.39 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            362
10761,                          , 258.89 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            658
 6075,                          , 292.47 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1313
20999,                          , 269.87 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            707
10325,                          , 274.21 ,    0.0 ,    0.0 ,         64, Drizzle     ,         0,            494
  910,                          , 272.69 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           5981
19560,                          , 286.15 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,            901
16044,                          , 291.98 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           2700
20857,                          , 269.88 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           4439
42499,                          , 271.61 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2741
42108,                          , 271.22 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            807
41462,                          , 258.68 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            225
 6652,                          , 287.43 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1705
14201,                          , 292.74 ,    0.34,    0.0 ,         90, Rain        ,         1,           4534
43262,                          , 269.35 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           1478
36062,                          , 300.36 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           6651
 6768,                          , 283.35 ,    0.25,    0.0 ,         92, Mist        ,         1,           5620
34365,                          , 293.03 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            839
23733,                          , 291.03 ,    1.27,    0.0 ,         75, Drizzle     ,         0,           4143
34845,                          , 282.62 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6227
17653,                          , 287.64 ,    0.3 ,    0.0 ,          1, Rain        ,         0,            540
35924,                          , 286.62 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           4746
34253,                          , 300.28 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           4327
39634,                          , 267.43 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           3449
45525,                          , 294.04 ,    0.0 ,    0.0 ,          1, Rain        ,         0,           5264
11021,                          , 271.81 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           2431
34592,                          , 293.9  ,    0.0 ,    0.0 ,          1, Clear       ,         0,            384
30503,                          , 271.65 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            370
39775,                          , 268.08 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           1680
11639,                          , 248.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2554
32983,                          , 284.78 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1717
18008,                          , 298.97 ,    0.0 ,    0.0 ,         75, Rain        ,         0,            355
31069,                          , 273.774,    0.0 ,    0.0 ,         12, Clouds      ,         0,           2934
24224,                          , 290.64 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           5764
 7504,                          , 301.84 ,    0.0 ,    0.0 ,         68, Clouds      ,         0,           3503
45208,                          , 297.23 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3385
21063,                          , 260.5  ,    0.0 ,    0.0 ,         90, Mist        ,         1,           5039
22767,                          , 284.47 ,    0.25,    0.0 ,         90, Mist        ,         0,            513
38962,                          , 280.15 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            354
36300,                          , 292.803,    0.0 ,    0.0 ,         92, Clouds      ,         0,            374
 7128,                          , 295.52 ,    7.54,    0.0 ,         76, Mist        ,         0,            380
41306,                          , 259.21 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            346
13674,                          , 266.29 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6595
 7644,                          , 299.11 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4356
13193,                          , 261.86 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2686
25001,                          , 294.301,    0.0 ,    0.0 ,         92, Rain        ,         0,           1854
15378,                          , 299.79 ,    0.0 ,    0.0 ,         44, Clouds      ,         0,           5244
44113,                          , 284.29 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6264
27251,                          , 288.957,    0.0 ,    0.0 ,         24, Clouds      ,         0,            890
14512,                          , 291.56 ,    0.25,    0.0 ,         40, Haze        ,         0,           4945
26606,                          , 290.87 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4632
23069,                          , 290.0  ,    0.0 ,    0.0 ,          1, Clear       ,         0,            390
45775,                          , 296.37 ,    0.0 ,    0.0 ,         40, Rain        ,         0,           2727
 2676,                          , 261.88 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5900
32907,                          , 279.4  ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           3062
44309,                          , 288.75 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            919
20380,                          , 269.56 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1830
40666,                          , 260.08 ,    0.0 ,    0.0 ,         90, Haze        ,         0,            775
10262,                          , 271.21 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           4130
35580,                          , 303.55 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4332
32162,                          , 285.32 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4827
36745,                          , 296.51 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3398
46194,                          , 290.44 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1412
 7787,                          , 306.39 ,    0.0 ,    0.0 ,          0, Clear       ,         1,           5627
16337,                          , 291.49 ,    0.0 ,    0.0 ,         92, Drizzle     ,         0,           4888
25777,                          , 300.44 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           5254
38356,                          , 275.15 ,    0.0 ,    0.0 ,         90, Haze        ,         0,           3218
 4979,                          , 275.18 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           1019
 7220,                          , 292.45 ,    0.0 ,    0.0 ,          0, Clear       ,         0,            308
40646,                          , 264.58 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           2218
27179,                          , 274.06 ,    0.0 ,    0.0 ,          0, Clear       ,         0,            539
42205,                          , 269.51 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3377
27501,                          , 276.955,    0.0 ,    0.0 ,          0, Clear       ,         0,            447
28362,                          , 273.88 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2584
21551,                          , 271.61 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            270
30543,                          , 271.07 ,    0.0 ,    0.0 ,          5, Clear       ,         1,           3729
11809,                          , 247.53 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3151
 3098,                          , 250.63 ,    0.0 ,    0.0 ,         42, Clouds      ,         0,            185
31204,                          , 277.02 ,    0.0 ,    0.0 ,          1, Rain        ,         0,           2622
34344,                          , 292.76 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            802
37997,                          , 288.28 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           6621
21764,                          , 283.43 ,    0.0 ,    0.0 ,         90, Fog         ,         0,            676
23468,                          , 295.13 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5375
 4645,                          , 274.94 ,    0.0 ,    0.0 ,         75, Haze        ,         1,           3058
37289,                          , 289.64 ,    0.0 ,    0.0 ,         20, Fog         ,         1,           5819
32958,                          , 287.41 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3209
34095, Memorial Day             , 285.87 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           1538
 8401,                          , 290.57 ,    0.0 ,    0.0 ,         76, Clouds      ,         0,           1236
42229,                          , 273.84 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3602
 4853,                          , 277.49 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           2564
19962,                          , 277.01 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            289
41207,                          , 264.86 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           3562
42671,                          , 274.15 ,    0.0 ,    0.0 ,         90, Fog         ,         0,            313
33001,                          , 293.89 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           6554
38924,                          , 278.08 ,    0.0 ,    0.0 ,         90, Fog         ,         0,           4398
 8210,                          , 294.13 ,    0.0 ,    0.0 ,         88, Clouds      ,         0,           2834
 3494,                          , 271.0  ,    0.0 ,    0.0 ,         90, Snow        ,         0,            807
28699,                          , 275.96 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           5949
 9645,                          , 276.48 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4903
27607,                          , 279.925,    0.0 ,    0.0 ,         92, Rain        ,         0,           4756
 4606,                          , 277.68 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4577
13177,                          , 266.49 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4766
10815,                          , 264.17 ,    0.0 ,    0.0 ,         64, Mist        ,         0,            364
24252,                          , 297.58 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           5170
31325,                          , 271.96 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           2951
10394,                          , 271.3  ,    1.52,    0.0 ,         64, Rain        ,         1,           4173
  168,                          , 288.86 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           3418
43901,                          , 291.49 ,    0.0 ,    0.0 ,         40, Rain        ,         0,           5958
46399,                          , 298.35 ,    0.0 ,    0.0 ,          1, Thunderstorm,         0,           3461
 7934,                          , 296.07 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           3390
35838,                          , 293.72 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            406
13591,                          , 287.12 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3217
42604,                          , 271.87 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            440
26667,                          , 296.11 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           6020
37405,                          , 294.65 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            649
 4537,                          , 272.2  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2547
11182,                          , 256.72 ,    0.0 ,    0.0 ,         64, Clouds      ,         1,           5191
 3009,                          , 262.34 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1147
44609,                          , 289.01 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            446
46275,                          , 289.22 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            384
 9345,                          , 280.67 ,    0.0 ,    0.0 ,         36, Clouds      ,         1,           4925
25927,                          , 300.72 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5866
 3284,                          , 250.24 ,    0.0 ,    0.0 ,         70, Clouds      ,         1,           2945
20942,                          , 276.81 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4929
28789,                          , 272.59 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2828
35658,                          , 297.08 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4965
 3682,                          , 260.29 ,    0.0 ,    0.0 ,         75, Snow        ,         0,           3234
 9725,                          , 278.51 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            753
34549,                          , 290.95 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2957
 9767,                          , 275.91 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            925
   97,                          , 278.91 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           4779
32042,                          , 275.88 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            271
45752,                          , 299.02 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            364
  548,                          , 285.73 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           5593
24171,                          , 291.0  ,    0.0 ,    0.0 ,         36, Clouds      ,         0,            377
28540,                          , 275.02 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           3908
47636,                          , 301.68 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6245
40285,                          , 250.38 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4801
 9360,                          , 295.15 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4983
34185,                          , 297.55 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5527
40828,                          , 274.07 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            433
32628,                          , 281.28 ,    0.0 ,    0.0 ,         40, Drizzle     ,         0,            583
11004,                          , 262.76 ,    0.0 ,    0.0 ,         64, Mist        ,         0,            333
37829,                          , 285.43 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           1356
15727,                          , 288.99 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            349
18695,                          , 288.72 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4704
43054,                          , 270.58 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            992
20296,                          , 267.44 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           3573
 6080,                          , 288.31 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            727
36362,                          , 292.15 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           5147
34138,                          , 287.29 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           6507
42801,                          , 269.69 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4400
 2262,                          , 267.56 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           2242
 6077,                          , 291.08 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            475
32889,                          , 277.82 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           5858
27866,                          , 281.55 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            243
